id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9449369,Geräumige Appartement im Prager Stadtzentrum,48951495,Jan,,Praha 3,50.08761204687091,14.45533958179569,Entire home/apt,567,1,2,2018-01-06,0.12,7,261
9449441,Comfy Apartment in the centre of Prague (#1),48966069,Pavel,,Praha 1,50.086023983299896,14.419845644568207,Entire home/apt,2682,1,0,,,6,301
9450280,Maisonette Wohnung in Prager Stadtzentrum,48951495,Jan,,Praha 3,50.08564395366764,14.454516637995736,Entire home/apt,567,1,2,2016-08-11,0.06,7,327
9450995,Gemütliche Studio in Prager Stadtzentrum,48951495,Jan,,Praha 3,50.085942068777335,14.455539526060038,Entire home/apt,567,1,17,2017-07-02,0.50,7,334
9451468,2 Zimmer mit Bad für 4 Personen,48951495,Jan,,Praha 3,50.08692186950399,14.455288878893176,Entire home/apt,763,1,46,2018-08-20,1.38,7,66
9458364,Large room close to the city center,29096428,Einat,,Praha 2,50.07042842072712,14.420124043798682,Private room,632,2,12,2018-09-19,3.79,1,48
9458692,Honeymoon Ruterra Studio,227945,Alex And Kate,,Praha 1,50.091558863052846,14.424838015563388,Entire home/apt,1395,2,150,2018-09-08,4.52,90,69
9460190,Room in a student flat at top city party spot,49022864,Petr,,Praha 2,50.067877782792834,14.414998651589638,Private room,501,1,1,2016-01-01,0.03,1,0
9461546,*Arty Apartment in Central Prague*,28188602,Karina,,Praha 2,50.07463386726648,14.445964017457666,Entire home/apt,1395,1,49,2018-08-26,1.44,1,57
9462317,YogaClub Sleepover Riverside Centre Yoga Room,2285744,Micha,,Praha 5,50.0772009777886,14.407801391090919,Private room,1003,1,5,2018-08-09,1.05,5,339
9466586,Flat with 4 beds,49060339,Tomáš,,Praha 12,50.016716035433525,14.441428231829985,Entire home/apt,1941,2,1,2016-01-02,0.03,1,0
9470053,Enjoy Prague!,2230951,Štěpán,,Praha 8,50.09355136127852,14.457931542344273,Entire home/apt,1592,1,87,2018-09-13,2.63,2,178
9470221,Hostel HOMEr - Double room,48640172,Hostel,,Praha 1,50.08434083204912,14.421605196518918,Private room,1504,1,4,2018-08-19,0.13,15,365
9470517,"Spacious apartment, wifi + parking",28982327,Kristyna,,Petrovice,50.039582527603415,14.556754979885616,Private room,1504,3,9,2018-05-01,0.27,3,364
9473165,New Apartment at Zizkov/Vinohrady,17415621,Martin,,Praha 3,50.07993506230274,14.45791138383626,Entire home/apt,1090,7,82,2018-08-29,2.46,5,223
9475486,Apt close to Prague castl/city ctr.,48465433,Jakub,,Praha 6,50.09882134038574,14.402094096161392,Entire home/apt,1395,1,0,,,1,0
9477340,Warm brick room with loftbed facing backyard,147035,Michaela,,Praha 3,50.07772633810108,14.453014925915005,Private room,480,1,26,2018-08-15,0.76,11,203
9481385,Funci Dancing 6 Apartment(5F),19616770,Funci Property 歐洲捷克,,Praha 2,50.0773264703181,14.417359322675912,Entire home/apt,1657,3,29,2018-08-13,0.84,13,66
9482394,Funci Dancing 6 Apartment: Bachelor room,19616770,Funci Property 歐洲捷克,,Praha 1,50.07813101508584,14.417170905555453,Entire home/apt,1156,3,8,2018-05-21,0.26,13,63
9483122,"Cozy 1+1 apt, 15 min from center",49152494,Tereza,,Praha 8,50.12925939419354,14.451808234622327,Entire home/apt,654,2,62,2018-09-03,1.88,1,278
9483711,New bright apartment,49155417,Helena,,Praha 10,50.07090345904023,14.454259824675434,Entire home/apt,807,4,32,2018-08-02,0.97,1,74
9487597,Modern and fully equiped apartment - Prague 1,49173979,Michal,,Praha 1,50.092832127203614,14.427438392818392,Entire home/apt,1504,1,69,2018-09-02,2.07,2,0
9488487,Amazing central location,28261624,Marketa,,Praha 2,50.077859021691964,14.44230351867529,Entire home/apt,1199,2,134,2018-09-06,3.94,1,8
9489500,YogaClub Sleepover Double Bedroom Private Shower,2285744,Micha,,Praha 5,50.07686247796634,14.40865351363871,Private room,1265,1,2,2018-06-02,0.42,5,83
9490020,Old Town Square luxury apartment,48620812,Dana,,Praha 1,50.08636217113609,14.421238228251712,Entire home/apt,4056,2,16,2018-08-15,0.51,2,230
9492252,Sofa,41602208,Reza,,Praha 8,50.13171201426832,14.4666435346265,Shared room,262,1,3,2016-07-03,0.11,1,79
9501536,Cozy apartment near Prague center,49243128,Dmitriy,,Praha 3,50.0788153092114,14.459507667822901,Entire home/apt,763,3,61,2018-09-06,3.51,1,12
9501804,Prague centre apartment Kampa 1,21673328,Marcela,,Praha 5,50.080615493259714,14.406331829304662,Entire home/apt,981,2,146,2018-09-09,4.39,2,331
9504214,Malý byt v klidném prostředí,40589984,Anina,,Praha 9,50.12531329998444,14.486956235670547,Entire home/apt,632,2,10,2016-06-10,0.30,1,204
9506665,LONG TERM room in Prague's center,49265006,Katerina,,Praha 2,50.070945699281964,14.41509145606675,Private room,611,2,16,2018-05-27,0.48,2,253
9511429,Apartman Jankovcova,2915013,Julia,,Praha 7,50.10552886069399,14.45565630386574,Entire home/apt,807,2,107,2018-09-03,3.16,2,0
9517558,One Bedroom Veronika apartment,3545876,Dean,,Praha 1,50.088642913707034,14.40002212106493,Private room,2268,2,0,,,10,313
9517585,Большие апартам в центре Праги (11),49010922,Neo Hronos,,Praha 4,50.06209145924542,14.443586107042709,Entire home/apt,1243,1,127,2018-09-10,3.70,2,105
9518215,Magdalena apartment,3545876,Dean,,Praha 1,50.08975847273444,14.401813869485837,Private room,2529,2,0,,,10,300
9518329,Original&cozy 4BED-apt 5m to centre,27455501,Michal,,Praha 3,50.08383313456443,14.451930761669717,Entire home/apt,1090,1,221,2018-09-09,6.62,1,1
9519273,2min from the Old Town square - Blue room,26158985,Klara A Jindřiška,,Praha 1,50.08791826243962,14.424028167265739,Private room,1003,2,32,2018-08-18,0.97,2,85
9523982,Pretty studio perfect for couples,5483327,Ruben,,Praha 1,50.08920507707368,14.402825030456563,Entire home/apt,1221,3,101,2018-08-27,3.05,1,152
9527010,Heavenly Cozy Quiet Apartment,28242604,Jana,,Praha 8,50.093532987571834,14.455186677483258,Entire home/apt,1025,1,168,2018-09-04,5.07,3,144
9528832,I'll rent small flat 7.12 to 26.12,48572589,Lucie,,Praha 3,50.09021459370015,14.46234783923861,Entire home/apt,611,3,0,,,1,0
9529900,Luxury room in Old Town,2685412,Vít,,Praha 1,50.09125956879808,14.419052709136912,Private room,3009,2,8,2018-01-01,0.24,1,177
9537586,DELUXE RIVERSIDE APT ~ DESIGN ITALY,10071770,Philipp,,Praha 1,50.080247583208354,14.415112387216228,Entire home/apt,2202,2,167,2018-09-18,4.88,2,50
9538020,Hostel HOMEr - 3 beds privat room,48640172,Hostel,,Praha 1,50.08590096574489,14.421747615457209,Private room,1199,1,3,2016-12-20,0.13,15,166
9538290,Hostel HOMEr - 4 bed female room,48640172,Hostel,,Praha 1,50.08492915418688,14.421685779374691,Shared room,741,1,7,2018-04-21,0.20,15,198
9538488,River View apartment,48660442,Stella,,Praha 7,50.09968373894639,14.443583348867225,Entire home/apt,741,1,125,2018-08-31,3.77,6,33
9538581,Hostel HOMEr - 4 bed mixed room,48640172,Hostel,,Praha 1,50.08440839262925,14.421749973196233,Shared room,741,1,10,2018-06-04,0.29,15,159
9538775,Hostel HOMEr - 5 bed mixed room,48640172,Hostel,,Praha 1,50.084925533848256,14.420000506219827,Shared room,589,1,9,2018-09-06,0.26,15,201
9538972,Room IP PAVLOVA PRAGUE (CENTER),23450408,Léa,,Praha 2,50.072695050364466,14.43191271751865,Private room,1265,1,1,2016-01-05,0.03,1,0
9539344,Hostel HOMEr - 6 bed mixed room,48640172,Hostel,,Praha 1,50.08451763471048,14.419689551092914,Shared room,567,1,49,2018-09-09,1.43,15,204
9540317,Hostel HOMEr - 7 bed mixed room,48640172,Hostel,,Praha 1,50.08613431756049,14.420980128633595,Shared room,545,1,8,2018-08-29,0.26,15,172
9540784,Magic boho apt in historic building,78305,Tereza,,Praha 5,50.07952028449421,14.404680288064677,Entire home/apt,2006,2,4,2017-11-04,0.12,1,0
9555031,Hostel HOMEr - 12 bed mixed room,48640172,Hostel,,Praha 1,50.08595346705737,14.421401354281699,Shared room,589,1,17,2018-08-19,0.50,15,202
9555189,Hostel HOMEr - 16 bed mixed room,48640172,Hostel,,Praha 1,50.086652618925704,14.419436246864143,Shared room,480,1,31,2018-08-12,0.93,15,191
9555273,EMPIRENT-Studio Sissi #228,49477816,Old Royal Post,,Praha 1,50.08719796099768,14.40563019772437,Entire home/apt,1461,1,0,,,26,363
9556240,EMPIRENT-Studio Holub #236,49477816,Old Royal Post,,Praha 1,50.08594865213819,14.405634982890495,Entire home/apt,1395,1,7,2018-01-05,0.22,26,363
9556599,EMPIRENT- Studio Capek #221,49477816,Old Royal Post,,Praha 1,50.087010062221566,14.404645452478114,Entire home/apt,1395,1,1,2017-12-31,0.11,26,363
9557012,EMPIRENT-1 Bedroom Apartment Venus #212,49477816,Old Royal Post,,Praha 1,50.08595910911235,14.405364434914118,Entire home/apt,1766,1,1,2016-06-13,0.04,26,363
9557842,Sunny modern apartment near center,17756339,Eli,,Praha 5,50.070020538391326,14.37001026599904,Entire home/apt,1047,3,4,2017-04-17,0.12,2,0
9558010,Kate´s apartment for BAD BOYS,38264143,Katka,,Praha 8,50.09132150796574,14.446484978540829,Entire home/apt,1504,1,130,2018-09-05,3.87,4,343
9560969,Sunny room in great neighbourgood,44092153,Natalia,,Praha 3,50.07615361580574,14.457081702180412,Private room,698,2,0,,,1,0
9566794,Studio apartments,49529301,Daria,,Praha 3,50.086067436899185,14.455127721639448,Entire home/apt,938,3,0,,,12,72
9570213,Modern studio in city center,49545034,Miroslav & Wendy,,Praha 1,50.08155624602695,14.430025123439979,Entire home/apt,1897,2,117,2018-09-01,3.50,1,174
9571502,Brand new Apartment,41061673,Jitka,,Praha 8,50.10687892160349,14.474960492743975,Entire home/apt,1395,2,16,2018-09-16,0.47,4,222
9572443,Cosy bedroom on a beautiful square .,7948637,Pierre And Simon,,Praha 2,50.07423925040053,14.436373073986855,Private room,436,1,15,2018-06-19,0.62,11,42
9576678,Modern loft in center,423259,Zsofia,,Praha 1,50.08996235243064,14.436777143674401,Entire home/apt,1199,3,195,2018-09-08,5.71,7,17
9581715,Charming Old Town centre studio,33557802,Jakub,,Praha 1,50.08575169798998,14.416012911591888,Entire home/apt,1395,1,93,2018-05-11,2.80,10,339
9584265,70% Sale - Honeymoon Suite in Old Town,27354505,Mike And Jana,,Praha 1,50.084116093246905,14.420924086576306,Entire home/apt,1003,2,217,2018-09-06,6.36,6,243
9584427,Sleep tight and have sweet dreams..,7047786,Naysleth Monira,,Praha 2,50.07262680763759,14.440215036759982,Private room,654,1,67,2018-09-07,2.03,2,76
9591030,Luxurious Flat 12 minutes to centre,25224567,Simon,,Praha 13,50.04998764699169,14.34808891490828,Entire home/apt,1156,2,216,2018-09-16,6.35,9,48
9601792,Alexandra Old town square Apartment 2nd(22pax),48564538,Alexandra,,Praha 1,50.086416418746154,14.420026813429235,Entire home/apt,7741,1,20,2018-06-10,0.62,6,348
9619372,Belle Vue - Prime Location in Old Town,22645860,Vladimira,,Praha 1,50.08677213290822,14.415786846017074,Entire home/apt,3598,2,51,2018-07-27,1.54,1,0
9621356,Sunny loft flat near of the center,33182785,Pavel&Markéta,,Praha 5,50.06961591859912,14.370214231672977,Entire home/apt,916,1,47,2018-08-27,1.42,1,344
9621869,My Petrska 2BD appt,23447506,Hanan,,Praha 1,50.09004295165513,14.433730844629574,Entire home/apt,1221,1,21,2017-01-29,0.63,3,20
9631836,"Comfy flat, central station 10mins",46994635,Eliška,,Praha 3,50.08690897384428,14.451467734936703,Entire home/apt,850,2,196,2018-09-17,5.81,1,247
9644491,Nadherný apartmán v centru Prahy,20436218,Ina,,Praha 1,50.07804029327806,14.428936438850748,Entire home/apt,1897,1,147,2018-08-11,5.07,3,270
9645257,"Apt: great view, 20 mins to centre",49871614,Eva,,Praha 4,50.042164032286195,14.417083655016427,Entire home/apt,2028,2,34,2018-09-09,1.03,1,348
9647441,Studio Andel Downtown metro 1 min.,38059760,Jan,,Praha 5,50.07131885616604,14.404453644446408,Entire home/apt,1156,2,196,2018-09-14,5.80,2,243
9649739,From 88€ for 4! 10 min by tram to Old Town,3284580,Golda/Olga,,Praha 3,50.08925901883559,14.467690924904126,Entire home/apt,1723,2,3,2018-01-03,0.09,9,307
9655797,Huge cosy studio with view.,7948637,Pierre And Simon,,Praha 2,50.0757000727961,14.436420592546499,Entire home/apt,501,1,27,2018-05-09,0.88,11,40
9663772,"Up to 5 people, close to Prague castle and Airport",23208630,Frank,,Praha 6,50.103419255707756,14.402151323900876,Private room,850,2,6,2018-08-04,0.18,12,51
9663791,Central apartment near Vltava river,9107836,Monika,,Praha 5,50.06978887630812,14.408156831142252,Entire home/apt,1068,2,17,2018-04-29,0.56,5,249
9664960,"Up to 7 people, close to Prague castle and Airport",23208630,Frank,,Praha 6,50.10148519033706,14.400606647017872,Private room,850,2,3,2016-08-05,0.09,12,48
9672175,Modern Monochrome in an Art Nouveau Building,12663461,Sanja,,Praha 3,50.08285691815329,14.452311943170669,Entire home/apt,1395,3,117,2018-09-06,3.54,2,207
9677119,Luxury Resident Apartment in Prague,14922736,Lucie,,Praha 1,50.08462921343823,14.416204299210765,Entire home/apt,3554,2,109,2018-01-03,3.23,6,231
9678304,Rent flat in the center of Prague,48758341,Veronika,,Praha 7,50.1034063715259,14.436991956957359,Private room,392,2,4,2016-05-30,0.12,1,0
9687066,1 Bedroom Apt Near Park and Center,50036204,Radek,,Praha 7,50.09812402401698,14.428978549993435,Entire home/apt,981,2,1,2016-01-01,0.03,1,0
9687307,Brand New Attic Flat in the Old Town,33557802,Jakub,,Praha 1,50.09008061213221,14.423149083840077,Entire home/apt,1526,1,53,2018-08-21,1.57,10,332
9688739,Design flat 5 mins to Wenceslas Sq.,50042908,Alzbeta,,Praha 2,50.07645702555759,14.428169604143498,Entire home/apt,1679,2,165,2018-09-12,4.86,1,298
9689105,Apartment At Café Louvre,15683232,Vaclav,,Praha 1,50.081198805687414,14.418023697835565,Entire home/apt,2159,3,1,2016-01-06,0.03,29,0
9692012,New appartment 100m with terrace,13307941,Елена,,Praha 12,50.0063920242166,14.453857115858746,Entire home/apt,959,1,1,2016-01-03,0.03,1,0
9693422,花园别墅安全安静交通方便地铁近在咫尺,50062056,Suxin,,Praha 11,50.0386803216931,14.47766144461172,Private room,763,3,18,2018-08-20,0.54,6,136
9695025,"Park villa  near metro  Quiet ,safe",50062056,Suxin,,Praha 11,50.03816449196952,14.480741417535587,Private room,632,3,59,2018-08-20,1.95,6,324
9696020,A great attic room in a charming house + terrace,16649591,Alena,,Praha 10,50.0773036162925,14.49841008039905,Private room,611,2,69,2018-08-25,2.09,1,127
9700706,Cozy riverside flat in the center,50094078,Petra,,Praha 2,50.06840734424148,14.418270276419936,Entire home/apt,1461,1,0,,,1,0
9705488,Minimal artistic studio Letna,50113836,Jakub,,Praha 7,50.10168313549676,14.427529477470287,Entire home/apt,1156,1,35,2018-09-09,1.06,1,232
9707563,Comfortable flat in Central of Prague,50122004,Paul,,Praha 2,50.07758861772525,14.446854945337423,Entire home/apt,2551,1,7,2018-04-08,0.24,4,347
9707970,Downtown Residence - 3 rooms,41224901,Michal&Andrea,,Praha 5,50.07324521579642,14.395654872798401,Entire home/apt,2507,2,156,2018-09-08,4.67,1,336
9709312,"布拉格地铁附近花园小别墅双床间,安静安全,地铁近在咫尺",50062056,Suxin,,Praha 11,50.037034904265845,14.481518950479114,Private room,763,7,7,2017-04-30,0.23,6,111
9714939,Brand new studio very near center,6525279,Šárka,,Praha 4,50.064335186383616,14.439660177848834,Entire home/apt,959,2,70,2018-09-12,2.11,4,147
9719280,Modern apartments for 5 adults №2,49529301,Daria,,Praha 3,50.08607899666424,14.454436760511937,Entire home/apt,1657,3,1,2016-01-02,0.03,12,310
9720097,Modern APT family or 2 adult №3,49529301,Daria,,Praha 3,50.086946463322356,14.454943297177822,Entire home/apt,1025,3,1,2016-03-27,0.03,12,318
9721451,Modern Studio Apartment №7,49529301,Daria,,Praha 3,50.0859278567314,14.453252961104475,Entire home/apt,916,3,2,2016-03-30,0.07,12,318
9726410,4BDR Meeting Point by Ruterra,227945,Alex And Kate,,Praha 1,50.07896829869419,14.4275807532225,Entire home/apt,2551,2,76,2018-08-26,2.28,90,134
9726456,Modern apartments for 5 adults №5,49529301,Daria,,Praha 3,50.08758032630636,14.453055372673443,Entire home/apt,1526,3,3,2016-04-24,0.09,12,318
9727426,Cozy studio in perfect location,47317937,Sofiya,,Praha 5,50.07234678304507,14.405401036249666,Entire home/apt,807,1,16,2018-08-26,0.48,1,212
9731738,Mountain design appartment - Prague,50216307,Lenka,,Praha 5,50.07194116693832,14.393036099855967,Entire home/apt,1156,2,16,2017-04-17,0.52,1,167
9732748,Windy's apartment,14003082,Petra,,Praha 3,50.09130134943639,14.462801063274394,Entire home/apt,2006,3,3,2018-09-16,3,2,150
9734234,New attic flat with unique view,50225505,Jana,,Praha 2,50.07938889428835,14.447242034962702,Entire home/apt,1265,2,181,2018-08-28,5.32,3,321
9735209,PEACEFUL apartment ❤️ w/ TERRACE and fireplace!,37587178,Dominik,,Praha 14,50.08525850511769,14.558746334836703,Entire home/apt,545,2,107,2018-09-17,3.81,1,286
9744256,Modern apartments for 5 adults №8,49529301,Daria,,Praha 3,50.08712768865915,14.454727715941013,Entire home/apt,1657,3,3,2018-08-26,0.09,12,313
9745557,Modern loft studio at center,423259,Zsofia,,Praha 1,50.09039773605524,14.43528231568431,Entire home/apt,1003,3,174,2018-09-03,5.17,7,27
9746909,CIty Stylish 1 BDR Apartment 101,9181393,Elena,,Praha 2,50.07785072863008,14.441333539780993,Entire home/apt,1766,3,4,2018-07-23,0.13,10,355
9747390,Cozy flat in calm district,50283061,Zuzana,,Praha 3,50.094361167248,14.490327657224046,Entire home/apt,1003,2,94,2017-11-12,2.83,1,0
9750339,Charming Apartment in Old Town,50294091,Jitka,,Praha 1,50.08699718793303,14.41676357425298,Entire home/apt,2551,2,149,2018-09-19,4.43,1,329
9753312,Large flat in historical villa,2884900,Ilona,,Praha 6,50.0948795782188,14.390243474557959,Entire home/apt,1548,2,26,2018-07-13,0.79,2,294
9754801,Flashback to Leger´s 1896,50309582,Gabriela,,Praha 2,50.072251022631086,14.431943905453,Private room,1286,2,159,2018-09-16,4.80,2,158
9766084,1 Old Town Prague,35373012,Tomáš,,Praha 1,50.086548912480815,14.420006960793453,Entire home/apt,2202,2,90,2018-09-16,2.72,7,347
9767133,Comfy 2 BDR Apartment 103,9181393,Elena,,Praha 2,50.07655380239752,14.441337660718624,Entire home/apt,2006,3,26,2018-06-26,0.79,10,362
9769608,Modern apartments for 5 adults №12,49529301,Daria,,Praha 3,50.08588739873359,14.455162755435182,Entire home/apt,1395,3,2,2017-12-23,0.06,12,318
9770167,Modern APT family or 2 adult №6,49529301,Daria,,Praha 3,50.08719198278423,14.454455291330689,Entire home/apt,1025,3,3,2018-05-06,0.10,12,318
9770551,PALACE DLOUHA ARTSY FLAT OLD TOWN,5297514,"Liz, Filip And Eoin",,Praha 1,50.08990409903009,14.422376265851312,Entire home/apt,2289,1,83,2018-08-13,2.50,27,232
9773001,'Kafka`s Study',6974722,Petra,,Praha 10,50.070778371266705,14.458211124112614,Entire home/apt,829,1,66,2018-09-03,1.99,1,173
9775155,metro Invalidovna,5427685,Lucie,,Praha 8,50.09708543608012,14.46455995100584,Private room,501,1,21,2018-05-31,0.63,1,0
9782842,Igor apartment,24866397,Pension Corto,,Praha 1,50.0837761094604,14.419715706617971,Entire home/apt,3990,1,3,2018-07-30,0.09,3,55
9784153,VEGAN - FRIENDLY art nouveau flat,50434590,Aleška,,Praha 5,50.064622224325255,14.409204211128454,Private room,981,3,32,2018-05-21,0.97,2,151
9786821,"Two-room Flat 10mins to centre, parking info below",50445760,Jakub,,Praha 4,50.05917771434703,14.45013426880133,Entire home/apt,850,4,108,2018-09-02,3.41,1,235
9787752,Modern new apt with terrace №16,49529301,Daria,,Praha 3,50.085913111686104,14.452866246007986,Entire home/apt,1657,3,0,,,12,318
9788786,Apartments Vysehrad .,27938639,Natalia,,Praha 4,50.0613780990895,14.431607330052111,Entire home/apt,1657,2,71,2018-09-15,2.15,1,340
9789189,Just For Two Ruterra Studio,227945,Alex And Kate,,Praha 1,50.07971795902844,14.428240691849215,Entire home/apt,1156,3,99,2018-08-02,2.98,90,115
9790900,River apartment + private parking,4720701,Matěj,,Praha 8,50.09442847021913,14.44820333626077,Entire home/apt,894,1,28,2018-09-04,0.83,2,55
